iso3,country_elcano,year,SOFT,log_SOFT,SOFT_SHARE,SOFT_RANK,ECONOMIC,MILITARY,GLOBAL,exports_pct_gdp,gdp_pc_usd,fuel_exp_pct,fuel_imp_pct,fuel_net,energy_imp_net_pct,gov_index,gov_cf,gpr_global,gprc,brent,gscpi,log_gdp_pc,nbrand_res,stock_ret,stock_vol,z_nbrand,z_fuelnet,z_gpr,z_brent,z_gscpi,z_gov,z_lgdp,exp_gpr,exp_brent,exp_gscpi,cush_gpr,cush_brent,cush_gscpi,brand_strong,brand_tercile,panelid
EGY,Egypt,2015,11.103432655334473,2.407254,0.003105,44,16.607450485229492,20.6917724609375,48.40265655517578,13.1838454928598,3306.98159414141,17.8713832773737,15.6945972404555,2.176786036918198,12.8611145617055,-0.8964738448460903,0,105.95364507039388,0.2416614703834056,52.31654901960784,-0.5098499600908116,8.103791147239486,1.114041494265586,,,0.19601510269989725,-0.12464748563009027,0.17610343346740645,-1.0651753260989296,-0.7519106126182147,-1.0506201074542,-0.603003549779423,-0.021950850192538104,0.13277142615344306,0.09372376728144129,-0.004302698154840415,0.026025204733078965,0.018371273869092982,1,3,42
EGY,Egypt,2016,11.421856880187988,2.435529,0.003225,45,14.609390258789062,21.28954124450684,47.3207893371582,10.3454639403558,3270.6287768197,13.7657934284608,15.1702855048148,-1.404492076354,19.0539897872735,-0.856994067629179,0,98.6786880493164,0.1480358550325036,43.638000000000005,-0.3789014579398476,8.092737531895827,1.1142767356629055,,,0.19619766959916532,-0.24694789113179488,-0.15708074831668867,-1.4242696144027738,-0.6347371998057909,-0.9921569163766172,-0.6133299554157333,0.0387907595342105,0.35172037767985964,0.15674701291494078,0.007610656622593704,0.06900671845132675,0.03075339865054165,1,3,42
EGY,Egypt,2017,11.494854927062988,2.4419,0.003148,46,12.09767246246338,37.799930572509766,61.392459869384766,15.0140868185672,2395.10333299491,19.3528393471568,17.3208889263006,2.031950420856198,14.1299520398099,-0.8281624615192417,0,107.37731170654295,0.1929881628602743,54.1248046875,0.2958228956892415,7.781181654214873,1.291784289419117,,,0.33395830210351496,-0.12959361212884665,0.2413056335524858,-0.9903547217944477,-0.030990276979342878,-0.9494619516148393,-0.9043887874164114,-0.03127166867910645,0.1283436456862015,0.004016141934626486,-0.010443433376018057,0.04286142599913896,0.0013412239414945873,1,3,42
EGY,Egypt,2018,12.09088897705078,2.492452,0.003119,46,14.85956859588623,38.19531631469727,65.1457748413086,17.984655608418,2484.70315630508,24.5436332078061,17.1786739821232,7.364959225682899,4.99573458891528,-0.7645173519849786,0,98.5529073079427,0.1055765825634201,71.335,0.4342439583858455,7.81790847719232,1.2995444801586358,,,0.3399808558597272,0.052528278086076574,-0.1628413532628588,-0.2782445725806336,0.09286962256028819,-0.8552137956687753,-0.8700781967176274,-0.00855377588810448,-0.01461570828445704,0.004878281359595789,-0.002908120047270059,-0.00496906101154581,0.00165852227175993,1,3,42
EGY,Egypt,2019,13.26630401611328,2.585227,0.003331,45,16.532501220703125,38.3686752319336,68.16748809814453,16.6440314510365,2962.98892023003,26.465801966271,13.9684984857126,12.4973034805584,-0.531033982389457,-0.7609893033901853,0,90.94625282287598,0.1191750839352607,64.30062256809337,-0.0488145355872009,7.993953808190951,1.2634332784371565,,,0.31195555843224193,0.2277974874835289,-0.5112168753969966,-0.5693076007278519,-0.3393736745917349,-0.849989323960256,-0.7056147662696691,-0.11645391977461608,-0.12968684105108072,-0.07730847039004994,-0.03632844757491386,-0.040456530921403284,-0.02411680705207047,1,3,42
EGY,Egypt,2020,13.370158195495604,2.593025,0.0033,46,17.214229583740234,37.29477310180664,67.87916564941406,12.4727757370868,3511.11381026379,20.6229583667758,9.8589254351278,10.764032931648002,-0.0682943718058065,-0.801490748922031,0,77.29380416870117,0.117057797499001,41.95725490196079,1.642755080402542,8.163688590984505,1.1359273501056049,,,0.213000348001406,0.1686064153938444,-1.1364824159371796,-1.4938141849798308,1.1742517709808786,-0.9099654412528413,-0.5470467174255674,-0.19161822630930397,-0.25186665499392646,0.19798638187495948,-0.04081474888729392,-0.053647685163656395,0.042171168238905626,1,3,42
EGY,Egypt,2021,12.216300010681152,2.502771,0.00319,47,12.96867847442627,34.18919372558594,59.37417221069336,10.5611502153652,3827.35415374308,31.6971100561669,12.0821091359056,19.6150009202613,1.63521037235887,-0.7470301340023678,0,82.07023620605469,0.1045291616270939,70.85533596837945,3.060949399439848,8.249929021970582,1.1273375983800558,,,0.2063339858904608,0.470866373948406,-0.9177276390220483,-0.2980917398514034,2.443259553912354,-0.829318042490746,-0.4664799847390244,-0.4321270856585436,-0.14036137664780188,1.1504487667655101,-0.08916250399515588,-0.02896132230881321,0.2373766796094928,1,3,42
EGY,Egypt,2022,15.04038143157959,2.710739,0.003617,44,17.16031265258789,37.66445159912109,69.86515045166016,15.0870258208479,4233.30783744856,35.9532117277136,15.4996428099948,20.4535689177188,9.78510684497825,-0.755978226661682,0,157.58319346110025,0.1361967067544659,100.93130952380952,2.1971575150332874,8.35073896111049,1.2557280889461224,,,0.3059756902216274,0.4995034143809065,2.540673943863645,0.9463686295641772,1.6703340038445316,-0.8425687264560374,-0.37230226176193343,1.2690753097884944,0.4727143617302858,0.8343375380768737,0.3883061938557602,0.14463910310810024,0.2552870040908848,1,3,42
EGY,Egypt,2023,17.282434463500977,2.849691,0.004,39,21.531322479248047,36.10874557495117,74.92250061035156,19.1060913405676,3456.78968456253,18.1531616111814,14.9839933486814,3.1691682624999995,20.2563785795628,-0.68051602691412,0,121.7112553914388,0.4138090098276734,82.49386454183266,-0.6133767102773175,8.1480956005131,1.4643419841360334,,,0.4678774321048379,-0.09075769970379026,0.897782817480094,0.18347829282866657,-0.8445468966342577,-0.7308213632747007,-0.5616138558399876,-0.08148070334808112,-0.016652067802708215,0.07664913363049995,-0.03812298224859626,-0.007791126722766771,0.035862399816098886,1,3,42
EGY,Egypt,2024,18.12296295166016,2.89718,0.004134,39,18.614933013916016,39.04151153564453,75.77940368652344,16.3762422101126,3338.47371395895,12.4540426829027,17.9457381562454,-5.491695473342702,,-0.68051602691412,1,134.45275115966797,0.5619860403239727,80.52185039370079,-0.2885998458276854,8.113269009658705,1.5395020064438203,,,0.5262078636445685,-0.3865256108758046,1.481327823992613,0.10188181679925232,-0.5539348393370358,-0.7308213632747007,-0.5941492293726485,-0.5725711420760712,-0.03937993147546782,0.21411000216013845,-0.30129143745638015,-0.02072202961217542,0.1126663668216204,1,3,42
IDN,Indonesia,2011,12.08616065979004,2.492061,0.004106,39,53.41373443603516,56.28034591674805,121.78024291992188,26.3273530888836,3579.46442466152,33.8640790574272,23.0309509787831,10.833128078644098,-131.576603738043,-0.4609900678818424,0,90.0953877766927,0.034250598711272,111.2642741935484,0.3204653871614673,8.182968466153389,1.2939758840874127,0.03149,0.235456,0.33565916193347034,0.17096600999346667,-0.550185459458717,1.3739180489158833,-0.008940045181556087,-0.4057387768436878,-0.529035251907588,-0.09406301276007906,0.23489328688115713,-0.0015284438538519616,-0.03157311203198546,0.07884408381832743,-0.000513036183046313,1,3,61
IDN,Indonesia,2012,15.546178817749023,2.743815,0.00495,34,63.22587203979492,63.99189758300781,142.76394653320312,24.5943787881769,3632.27254030331,33.3477843794198,22.3110297633369,11.0367546160829,-130.298256846713,-0.3917762661973635,0,81.47523371378581,0.0213128506826857,111.57068273092368,-0.2780538635436023,8.197613775535693,1.483457938805591,0.121716,0.135729,0.4827130036085694,0.1779198424834319,-0.9449780293641127,1.3865963843623275,-0.5444982385711806,-0.30324428476858295,-0.5153534472989547,-0.16813034213476682,0.2467030102938415,-0.09687704083909059,-0.08115870244960971,0.11908675109821605,-0.04676380736414746,1,3,61
IDN,Indonesia,2013,15.628053665161133,2.749068,0.004676,36,60.324703216552734,61.92250442504883,137.87525939941406,23.9235763793605,3566.60284506078,31.4408284894275,24.4088772176091,7.0319512718184,-134.045158259873,-0.3407596995433173,0,83.03660519917806,0.0158325436059385,108.555,-0.5207854468038104,8.179368837713598,1.4803933440561747,-0.009897,0.213435,0.4803346230714294,0.04115607897035108,-0.8734691146977848,1.2618157970124662,-0.7616957440086431,-0.22769696675737222,-0.5323980632822933,-0.03594856386266468,0.05193139058788155,-0.03134841019180004,-0.017267339872932247,0.024944444923605258,-0.015057726793366828,1,3,61
IDN,Indonesia,2014,15.990220069885254,2.771977,0.004669,34,56.937896728515625,60.68121719360352,133.6093292236328,23.6659845969367,3441.06808464008,29.0428546208956,24.6787466593348,4.364107961560801,-122.689418915783,-0.2078256551176311,0,100.29158528645831,0.0316599870566278,98.9696062992126,-0.6866222838802493,8.143537191896439,1.5168567226790908,0.201236,0.135151,0.5086332390798353,-0.04995058974949185,-0.08321201689985853,0.865198790953089,-0.9100874235702958,-0.030843058558373063,-0.5658723699069442,0.004156489318392616,-0.04321718985865411,0.04545940353093186,0.002114128625214773,-0.021981699261735446,0.023122163664575174,1,3,61
IDN,Indonesia,2015,18.677366256713867,2.927312,0.005223,32,54.47151947021485,59.99429702758789,133.1431884765625,21.1601792598059,3288.22269725538,23.0427750818147,17.5540346601814,5.488740421633299,-109.271486079706,-0.3104597777128219,0,105.95364507039388,0.0193674179414908,52.31654901960784,-0.5098499600908116,8.09810248419129,1.6071582294540354,-0.129292,0.173842,0.5787147225219273,-0.011544467254421608,0.17610343346740645,-1.0651753260989296,-0.7519106126182147,-0.18282766291405464,-0.6083179596206928,-0.002033020321055688,0.012296881672366951,0.00868040744562307,-0.0011765387909811822,0.007116386464908814,0.005023479586271027,1,3,61
IDN,Indonesia,2016,19.970420837402344,2.994252,0.005638,30,49.58101272583008,61.626461029052734,131.17788696289062,19.0889938536664,3521.46943457574,19.2890340293455,14.196669725848,5.092364303497501,-106.48517951201,-0.1826785219212371,0,98.6786880493164,0.0375975945498794,43.638000000000005,-0.3789014579398476,8.16663363448735,1.5985238609495462,0.14259,0.139919,0.5720137340778655,-0.02508068489681702,-0.15708074831668867,-1.4242696144027738,-0.6347371998057909,0.006395795273974673,-0.5442954262976003,0.003939692751887089,0.03572165740694705,0.015919643700617027,0.0022535583621264353,0.020433278640798025,0.009106254838379114,1,3,61
IDN,Indonesia,2017,16.54105567932129,2.805846,0.00453,35,51.42732238769531,62.56492614746094,130.53330993652344,20.1773044351106,3798.88326174526,21.8451876585303,16.241743460686,5.603444197844301,-100.401414525223,-0.1703252481917539,0,107.37731170654295,0.0361923112068325,54.1248046875,0.2958228956892415,8.242462424035642,1.372735371759857,0.182259,0.083269,0.396783078115515,-0.007627341049898868,0.2413056335524858,-0.9903547217944477,-0.030990276979342878,0.0246890039340048,-0.47345536036068964,-0.0018405203643667286,0.007553773223503964,0.00023637341175227784,-0.0007302873355077198,0.002997209391008459,9.378896989973484e-05,1,3,61
IDN,Indonesia,2018,18.487058639526367,2.917071,0.004768,33,55.51116180419922,62.37700653076172,136.37522888183594,21.0027464972455,3860.95353090726,23.3100286060793,16.7375057190953,6.572522886984,-98.0132758893818,-0.1473775515332817,0,98.5529073079427,0.0319729273129875,71.335,0.4342439583858455,8.258669460684754,1.4543430620024478,-0.025683,0.161751,0.46011743649712256,0.025466630682041153,-0.1628413532628588,-0.2782445725806336,0.09286962256028819,0.05867084651542636,-0.45831457344183946,-0.004147020603309022,-0.0070859517691933905,0.0023650763793234167,-0.0019081164890952977,-0.003260369963183513,0.0010882128807741867,1,3,61
IDN,Indonesia,2019,24.007568359375,3.178369,0.006028,28,58.43722152709961,61.69763946533203,144.14242553710938,18.5915277970883,4106.94856160358,20.3380217373565,13.7156912647506,6.622330472605899,-99.1816488656438,-0.1707096351310608,0,90.94625282287598,0.0361500372334072,64.30062256809337,-0.0488145355872009,8.320435589311186,1.6498931361763665,0.016815,0.11296,0.6118805662029696,0.027167556364423678,-0.5112168753969966,-0.5693076007278519,-0.3393736745917349,0.0241197887898322,-0.400611995692294,-0.01388851327679246,-0.015466696331468728,-0.009219953433072537,-0.008498111367521231,-0.009463770908588479,-0.005641510326993437,1,3,61
IDN,Indonesia,2020,25.806087493896484,3.25061,0.00637,27,55.60210037231445,65.7660140991211,147.1741943359375,17.3311682848923,3853.70288774146,15.6268808662289,11.149188973912,4.4776918923169,-86.9479731245526,-0.1083924149473509,0,77.29380416870117,0.023627788061276,41.95725490196079,1.642755080402542,8.256789754082872,1.7076949928886582,-0.052211,0.268479,0.6567396168298923,-0.04607170619156122,-1.1364824159371796,-1.4938141849798308,1.1742517709808786,0.11640155448995468,-0.4600706154466316,0.052359683958933416,0.06882256823517725,-0.05409978258755148,0.03438667878052419,0.04519850709201943,-0.03552947048712904,1,3,61
IDN,Indonesia,2021,21.35263061523437,3.061175,0.005575,30,49.04133987426758,61.389678955078125,131.7836456298828,21.4165556390653,4287.17313995098,19.4540368706185,14.6998679392045,4.754168931413998,-84.9370547688609,-0.075234030683835,0,82.07023620605469,0.023597480651612,70.85533596837945,3.060949399439848,8.363382852988169,1.5900156911591008,0.095994,0.13658,0.565410686337171,-0.03663003399409237,-0.9177276390220483,-0.2980917398514034,2.443259553912354,0.16550378078599032,-0.36049020278473626,0.03361639461469576,0.010919110564115046,-0.0894966805162005,0.019007068751276307,0.006173781798247742,-0.05060237955556344,1,3,61
IDN,Indonesia,2022,21.40629768371582,3.063685,0.005148,31,56.41891860961914,60.36231231689453,138.18753051757812,24.5029116862832,4730.83484836107,24.2968093578513,18.8732789978409,5.4235303600104,-82.9192756077432,-0.065213844180107,0,157.58319346110025,0.0934870935355623,100.93130952380952,2.1971575150332874,8.461856966622147,1.5132390270226417,0.040079,0.130491,0.5058256062141088,-0.013771386451150733,2.540673943863645,0.9463686295641772,1.6703340038445316,0.18034206305343767,-0.26849463296929993,-0.0349886027273155,-0.013032808122974197,-0.02300281506944094,-0.017698131185128984,-0.006592328069475584,-0.011635412877131,1,3,61
IDN,Indonesia,2023,21.81144905090332,3.082435,0.005048,32,70.58064270019531,46.70010757446289,139.09219360351562,21.7538472039177,4876.30774512252,22.988404985231,17.9877850983913,5.000619886839701,-89.548816280588,-0.004027336835861,0,121.7112553914388,0.0801629905278484,82.49386454183266,-0.6133767102773175,8.492143602867646,1.4764944938095124,0.059802,0.097229,0.47730879084821254,-0.028213750524472024,0.897782817480094,0.18347829282866657,-0.8445468966342577,0.2709494251614563,-0.240200533572236,-0.025329820437540975,-0.005176610780524023,0.02382783544785601,-0.012090145965445024,-0.002470841832343743,0.01137323532614633,1,3,61
IDN,Indonesia,2024,21.576499938964844,3.071605,0.004922,32,64.51721954345703,48.51744842529297,134.61117553710938,22.18331286866,4925.43048751861,20.8482942182543,17.3140307897375,3.534263428516798,,-0.004027336835861,1,134.45275115966797,0.0541130780863265,80.52185039370079,-0.2885998458276854,8.502166958419497,1.46909624427047,-0.02688,0.131057,0.4715671335814844,-0.07828972446190965,1.481327823992613,0.10188181679925232,-0.5539348393370358,0.2709494251614563,-0.23083660764869138,-0.11597274717814188,-0.007976299364892222,0.043367405941548726,-0.054688935960366544,-0.0037613606280900392,0.020450643310720766,1,3,61
IND,India,2011,69.49598693847656,4.241269,0.02361,9,133.01206970214844,103.00674438476562,305.5148010253906,24.5404113195713,1445.46127486037,18.7585466086377,34.0280333813825,-15.269486772744798,31.1609590704357,-0.3097851052880284,0,90.0953877766927,0.1728086626778046,111.2642741935484,0.3204653871614673,7.276183770962893,3.5255133265341807,-0.282941,0.210357,2.0675179083551183,-0.7204365228477578,-0.550185459458717,1.3739180489158833,-0.008940045181556087,-0.1818285817219606,-1.3761632092511158,0.3963736993338341,-0.9898207418387346,0.006440735064702119,0.8195097217736692,-2.046472109812932,0.013316335089242393,1,3,60
IND,India,2012,89.15090942382812,4.490331,0.028385,7,149.5335235595703,97.26870727539062,335.9531555175781,24.534430661418,1429.32199520032,18.7788936146643,37.9725042283446,-19.193610613680296,32.8228389038316,-0.3506128750741486,0,81.47523371378581,0.1614477230856816,111.57068273092368,-0.2780538635436023,7.264955481588603,3.7319231797489576,0.228722,0.149129,2.227709130262499,-0.8544450867754599,-0.9449780293641127,1.3865963843623275,-0.5444982385711806,-0.24228793267430257,-1.386652797234409,0.8074318343009224,-1.1847704679590079,0.4652438447050375,1.7987232693367619,-2.6393239887376554,1.0364279606478402,1,3,60
IND,India,2013,99.4031753540039,4.599184,0.029744,7,150.71885681152344,101.67822265625,351.8002624511719,25.430861300519,1432.84397512195,20.6668895706043,39.5180997115685,-18.8512101409642,34.024000893281,-0.3325134348124269,0,83.03660519917806,0.1214172542095184,108.555,-0.5207854468038104,7.267416542013342,3.822953993178501,0.085968,0.174918,2.2983566163557523,-0.8427521337758136,-0.8734691146977848,1.2618157970124662,-0.7616957440086431,-0.21548557691113296,-1.3843536482726262,0.736117960198829,-1.0633979553642847,0.6419207135512399,1.691861584241279,-2.4440677265306827,1.475362719166298,1,3,60
IND,India,2014,83.93722534179688,4.430069,0.02451,9,159.3292999267578,102.24610137939452,345.5126342773437,22.9679630081172,1553.88396075118,19.6340746160473,38.5148387122449,-18.8807640961976,36.5423025911346,-0.3015680015087127,0,100.29158528645831,0.1413507138689359,98.9696062992126,-0.6866222838802493,7.348512856808263,3.609423217144397,0.261548,0.126779,2.1326389657931015,-0.8437613993494167,-0.08321201689985853,0.865198790953089,-0.9100874235702958,-0.169660374548069,-1.3085926039313591,0.07021108782211195,-0.730021342570002,0.7678966380419782,0.14973490172015747,-1.5568719610253805,1.637646291989844,1,3,60
IND,India,2015,92.92790222167967,4.531824,0.025988,7,156.7244110107422,124.16085815429688,373.8131713867188,19.8131891564045,1583.99815907985,11.8719127202525,26.777350937984,-14.9054382177315,37.2827822095164,-0.2248468659818173,0,105.95364507039388,0.1488613989204168,52.31654901960784,-0.5098499600908116,7.367707410176631,3.6020290693216874,-0.051558,0.163567,2.12690049179956,-0.708004289300904,0.17610343346740645,-1.0651753260989296,-0.7519106126182147,-0.056048730253462783,-1.2906608469516598,-0.12468198625554013,0.7541486997355313,0.5323559389045665,-0.2651861778854543,1.6039992403575005,1.132268108268539,1,3,60
IND,India,2016,86.06656646728516,4.455121,0.024298,9,150.00521850585938,125.25164031982422,361.3234252929688,19.1582349105946,1707.50892912243,10.6421920620902,25.0353799489221,-14.3931878868319,37.3874186548518,-0.1938412773112456,0,98.6786880493164,0.1513726425667604,43.638000000000005,-0.3789014579398476,7.44279082078555,3.45116737687277,0.019298,0.149056,2.0098192649297304,-0.6905109751248201,-0.15708074831668867,-1.4242696144027738,-0.6347371998057909,-0.010134447481266557,-1.2205171219893,0.10846598069349313,0.9834738002819108,0.43829300278589445,0.21799701758727869,1.9766045903602385,0.8808897206829907,1,3,60
IND,India,2017,100.35650634765624,4.608729,0.027482,7,149.71438598632812,106.03731536865234,356.10821533203125,18.7917648392982,1950.10468280866,12.1859467424678,27.722837394409,-15.5368906519412,37.4713105330607,-0.1540576675906777,0,107.37731170654295,0.1589964268108209,54.1248046875,0.2958228956892415,7.575638333608506,3.53517198285207,0.246125,0.089178,2.0750138293755946,-0.7295683472478929,0.2413056335524858,-0.9903547217944477,-0.030990276979342878,0.04877867059613865,-1.0964095551404391,-0.17604895225249276,0.722531457568722,0.022609525156573607,-0.3653040105710062,1.4992627666140037,0.04691507737550564,1,3,60
IND,India,2018,109.79923248291016,4.698654,0.028321,7,159.62452697753906,103.28524017333984,372.7090148925781,19.9278285988562,1966.25455171679,15.06745126951,33.2499008636957,-18.18244959418569,37.5843467719926,-0.1385907798345822,0,98.5529073079427,0.1607578191906213,71.335,0.4342439583858455,7.583885769292524,3.600164628451256,0.057385,0.126007,2.1254535305399265,-0.8199140063063382,-0.1628413532628588,-0.2782445725806336,0.09286962256028819,0.07168264012190395,-1.0887047125450786,0.13351590634609625,0.228136622237582,-0.07614510429756337,0.28378185452654847,0.48489378918032217,-0.161842880762587,1,3,60
IND,India,2019,133.80323791503906,4.89637,0.033599,7,166.8900146484375,102.18482971191406,402.8780822753906,18.664264897257,2041.42863698585,13.7763501701928,31.880343122832,-18.1039929526392,39.2996982985914,-0.1530654206871986,0,90.94625282287598,0.2163872787108024,64.30062256809337,-0.0488145355872009,7.621405153982032,3.744783239962473,0.134327,0.138234,2.237689607101761,-0.8172347173005841,-0.5112168753969966,-0.5693076007278519,-0.3393736745917349,0.05024802843966239,-1.053653702221033,0.4177841786443524,0.46525793613789984,0.27734794901423687,0.9348713145640128,1.0411028483173932,0.6206186230601469,1,3,60
IND,India,2020,137.3376007080078,4.922442,0.033898,7,169.94448852539062,99.0896453857422,406.3717346191406,18.6824769296756,1907.04251637669,10.0306929080613,28.3590915050748,-18.328398597013503,37.481252772155,-0.1366776333500941,0,77.29380416870117,0.1724291102339824,41.95725490196079,1.642755080402542,7.553308900253144,3.761173848697805,0.146265,0.325551,2.250410083378572,-0.8248981548878908,-1.1364824159371796,-1.4938141849798308,1.1742517709808786,0.07451570191623755,-1.1172699505212764,0.9374822479691118,1.2322445649352207,-0.9686381192559649,2.1097195038181003,2.7730555941186625,-2.179832990718479,1,3,60
IND,India,2021,123.01631927490234,4.812317,0.032121,7,160.045654296875,93.56803894042967,376.6300048828125,21.3991583305515,2239.61384367482,14.2846592727887,29.8728403228095,-15.5881810500208,35.0355799640062,-0.1446247287094594,0,82.07023620605469,0.2133591386179129,70.85533596837945,3.060949399439848,7.714058738771413,3.695640822266543,0.198803,0.158666,2.199551001722285,-0.7313199108754793,-0.9177276390220483,-0.2980917398514034,2.443259553912354,0.06274733372222134,-0.9670957326837389,0.6711524951775685,0.2180004246208449,-1.7868043592128462,1.4762341430762318,0.4795030523506629,-3.9301673181883614,1,3,60
IND,India,2022,133.0443878173828,4.890683,0.031993,7,177.740234375,110.52532196044922,421.3099365234375,23.2515412045298,2347.44829434623,21.7524651912837,37.8444037124818,-16.0919385211981,36.529412379469,-0.0763890805343786,0,157.58319346110025,0.3231270723044872,100.93130952380952,2.1971575150332874,7.761084185002244,3.719543922526425,0.04345,0.175171,2.218101796552902,-0.7485231944660978,2.540673943863645,0.9463686295641772,1.6703340038445316,0.16379333800042317,-0.9231640580315511,-1.901753376557595,-0.7083788697438811,-1.2502837443830561,-4.218282581142949,-1.5712564436190168,-2.773256619616946,1,3,60
IND,India,2023,141.7451629638672,4.954031,0.032807,7,210.097885131836,112.55419921875,464.3972473144531,21.4486977833541,2530.12031278204,20.7059082080863,33.2009829039382,-12.495074695851898,36.0871843474496,-0.0633636787533761,0,121.7112553914388,0.2752896472811699,82.49386454183266,-0.6133767102773175,7.836022135050193,3.705732287156336,0.171738,0.098976,2.207382818209501,-0.625690537950539,0.897782817480094,0.18347829282866657,-0.8445468966342577,0.1830818600455487,-0.8531562238804749,-0.5617342140318706,-0.1148006317422149,0.528425002079547,-1.2399624524543695,-0.2534089420273614,1.166436270302712,1,3,60
IND,India,2024,143.49072265625,4.96627,0.032731,7,208.3476409912109,114.26665496826172,466.1050109863281,21.1618460520863,2694.73780859961,17.094437885147,31.5419008927123,-14.4474630075653,,-0.0633636787533761,1,134.45275115966797,0.2085991551478704,80.52185039370079,-0.2885998458276854,7.899056190521106,3.692753265006864,0.078492,0.1409,2.197310017008856,-0.6923644668292898,1.481327823992613,0.10188181679925232,-0.5539348393370358,0.1830818600455487,-0.7942691353164849,-1.0256187490580375,-0.0705393497678137,0.3835247996957551,-2.253602350937318,-0.15499681983810837,0.8427228841427977,1,3,60
KHM,Cambodia,2011,0.9848790168762208,-0.015236,0.000335,130,2.4686849117279053,0.1360920071601867,3.5896570682525635,49.9211772643531,1088.98152823081,,13.6775138337939,,,-0.8315026611089696,0,90.0953877766927,,111.2642741935484,0.3204653871614673,6.992998160650268,-0.5512208213672053,,,-1.0963670243294645,,-0.550185459458717,1.3739180489158833,-0.008940045181556087,-0.9544082492035673,-1.6407182341490798,,,,,,,0,2,24
KHM,Cambodia,2012,1.5876929759979248,0.462282,0.000506,111,2.780719995498657,0.537401020526886,4.905815124511719,53.285002586552,1192.80263041673,0.0146952518008779,15.5903862729821,-15.57569102118122,,-0.717339377850295,0,81.47523371378581,,111.57068273092368,-0.2780538635436023,7.084060968693511,-0.1795771237564048,,,-0.8079405897032841,-0.7308933772348365,-0.9449780293641127,1.3865963843623275,-0.5444982385711806,-0.7853508148992738,-1.5556463852561822,0.6906781832946568,-1.013454114228195,0.39797015648770995,-0.558026938706278,0.8188107146867473,-0.3215362429169886,0,2,24
KHM,Cambodia,2013,1.598230004310608,0.468897,0.000478,113,3.156546115875244,0.8889200091362,5.6436967849731445,56.6205657745424,1305.6600972686,0.0009077389677465,12.1316641390757,-12.130756400107952,,-0.742706112563611,0,83.03660519917806,,108.555,-0.5207854468038104,7.174464013533902,-0.2360864445785978,,,-0.8517965249247682,-0.6132490927759658,-0.8734691146977848,1.2618157970124662,-0.7616957440086431,-0.8229148632071172,-1.471190894201398,0.5356541421562425,-0.7738073927682771,0.46710922398461474,-0.45626833685024515,0.6591264481211137,-0.3978820137504,0,2,24
KHM,Cambodia,2014,1.769639015197754,0.570776,0.000517,107,2.984078884124756,0.8670660257339478,5.620785236358643,56.629548029687,1431.56396469993,3.21354629705442e-07,3.30363703167592,-3.3036367103212902,,-0.7208225612218179,0,100.29158528645831,,98.9696062992126,-0.6866222838802493,7.266522807228274,-0.1840837704637418,,,-0.8114381225560497,-0.31180355201437443,-0.08321201689985853,0.865198790953089,-0.9100874235702958,-0.7905088484385404,-1.3851885848644072,0.025945802439656045,-0.2697720562177154,0.2837684913128287,-0.021053413219844677,0.21890333081538807,-0.23026057183144444,0,2,24
KHM,Cambodia,2015,1.9319870471954343,0.658549,0.00054,106,3.092094898223877,0.0,5.024083137512207,55.9812203124044,1547.32010444393,2.94178463210652e-05,0.7958078030505,-0.795778385204179,,-0.7504533777634302,0,105.95364507039388,,52.31654901960784,-0.5098499600908116,7.344279748653593,-0.2316627543926117,,,-0.8483633732355637,-0.22616035972333873,0.17610343346740645,-1.0651753260989296,-0.7519106126182147,-0.8343873151213526,-1.312547218828699,-0.03982761586150369,0.24090043491895854,0.17005237462953143,0.03378829054019551,-0.20437110558176205,-0.14426620616742708,0,2,24
KHM,Cambodia,2016,1.930745005607605,0.657906,0.000545,106,3.718770027160645,2.0022730827331543,7.651788234710693,56.4318377218234,1675.19555711109,0.0077143055033989,8.71937203416524,-8.71165772866184,,-0.752987968424956,0,98.6786880493164,,43.638000000000005,-0.3789014579398476,7.42368518795844,-0.3070823662451133,,,-0.9068952678630032,-0.4964871042505535,-0.15708074831668867,-1.4242696144027738,-0.6347371998057909,-0.8381406356462912,-1.2383658084486424,0.07798856586526276,0.7071314965268856,0.3151388342916821,-0.07072746133062895,-0.6412942079571162,-0.28579791753898964,0,2,24
KHM,Cambodia,2017,1.7942650318145752,0.584595,0.000491,111,3.980823040008545,1.9723540544509888,7.74744176864624,56.3000536720904,1826.35391688754,5.14269745698374e-06,9.91824183539292,-9.918236692695462,,-0.7782898284494896,0,107.37731170654295,,54.1248046875,0.2958228956892415,7.510076863232533,-0.421555893975313,,,-0.9957362509727978,-0.53769169431695,0.2413056335524858,-0.9903547217944477,-0.030990276979342878,-0.8756086149893695,-1.1576577817311717,-0.12974803495306114,0.5325055083364482,0.016663214536374444,0.12919482189524864,-0.5302350384932988,-0.016592166771604917,0,2,24
KHM,Cambodia,2018,2.039654016494751,0.71278,0.000526,107,4.266800880432129,0.4484879970550537,6.75494384765625,55.4713973566208,2036.67377566578,0.0007117717271283,11.5269340652074,-11.526222293480272,,-0.791815262287856,0,98.5529073079427,,71.335,0.4342439583858455,7.619073253998369,-0.371268296386426,,,-0.9567088907034783,-0.5926042938964334,-0.1628413532628588,-0.2782445725806336,0.09286962256028819,-0.8956376039716303,-1.0558321881178143,0.09650048516747613,0.1648889284646613,-0.055034937101767864,-0.09232287211692355,-0.1577507038407113,0.05265241362456803,0,2,24
